用户选择,建表决定,采集状态,建议,建议目标表,类别,模块,section,metric_key,字段名,口径,data_type,单位,facts数,样本值,命中端点,catalog端点,source_keys,source_paths样本,证据文件,备注
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,config_name,配置名称,ota_channel,advertising,,10,CPC_NEW_DIAGNOSIS_PAGE / 0 / 0 / 0 / 0 / CPC_NEW_DIAGNOSIS_PAGE,"ads_dynamic_config, ads_report_injection","ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","configName, configKey, key, code",data.configKey | data.code,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,config_value,配置值,ota_channel,advertising,,24,8a3ec348-1426-9b46-9e12-e0d1e397b6f6 / 100025527-0a142dac-494549-1486946 / 2e8ac07f-f811-9aeb-9c77-5ef5e63e3cbb / 100025527-0a1464c0-494549-1500017 / c4b50426-a7b2-43bb-a548-c2b7ddd073f1 / 100025527-0a152187-494549-1522565,"ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","configValue, value, Value",ResponseStatus.Extension.0.Value | ResponseStatus.Extension.1.Value,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,ctr,点击率,ota_channel,advertising,,15,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","ctr, clickRate",data.records.0.ctr | data.records.1.ctr | data.records.2.ctr | data.records.3.ctr,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,cvr,转化率,ota_channel,advertising,,15,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","cvr, conversionRate",data.records.0.cvr | data.records.1.cvr | data.records.2.cvr | data.records.3.cvr,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,date,日期,ota_channel,advertising,,371,2024-11-07 / 2030-12-31 / 2026-05-26 / 2026-05-27 / 2026-05-28 / 2026-05-29,"ads_filters, ads_report_list, ads_summary_report, ads_peer_comparison","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters, ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",data.campaignDTOList.0.startDate | data.campaignDTOList.0.endDate | data.records.0.effectTime | data.records.1.effectTime,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,hotel_id,酒店ID,ota_channel,advertising,,10,6866634 / 6866634 / 6866634 / 6866634 / 6866634 / 6866634,ads_diagnostic_details,"ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters, ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",data.data.0.masterHotelId | data.0.masterHotelId,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,notice_text,提示内容,ota_channel,advertising,,8,success / success / success / success / success / success,ads_report_injection,"ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","content, message, text, tips, tip, description, desc",data.message,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,peer_avg,同行平均,ota_channel,advertising,,448,2860 / 540 / 381 / 483 / 472 / 503,ads_peer_comparison,ads_peer_comparison,"peerAvg, avg",data.0.avg | data.0.detail.0.avg | data.0.detail.1.avg | data.0.detail.2.avg,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,peer_top,同行头部,ota_channel,advertising,,376,6417 / 1207 / 845 / 969 / 970 / 1016,ads_peer_comparison,ads_peer_comparison,"peerTop, top",data.0.top | data.0.detail.0.top | data.0.detail.1.top | data.0.detail.2.top,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,roas,广告投产比ROAS,ota_channel,advertising,,15,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","roas, roi",data.records.0.roas | data.records.1.roas | data.records.2.roas | data.records.3.roas,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,bad_review_tag,差评标签,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history","dingPingEntityList, tag",,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,comment_score_summary,点评分汇总,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history","ctripRatingall, qunarRatingall, HotelRating, ratingall",,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,广告推广,PSI服务质量,quality_psi,ctrip_rating,携程评分,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history",ctripRatingall,,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,hotel_collect,酒店收藏数,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history","hotelCollect, favoriteCount, collectCount",,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,hotel_collect_rank,酒店收藏排名,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history",hotelCollectRank,,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,im_score,IM评分,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history",imScore,,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,reply_rank,回复排名,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history","imScoreHtlrank, replyrate5mRank",,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,reply_rate,5分钟回复率,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history","replyrate5m, replyRate, fiveMinuteReplyRate",,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,service_score,服务质量分,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history",serviceScore,,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,服务质量/IM,PSI服务质量,quality_psi,service_score_rank,服务质量排名,ota_channel,quality,,0,,,"psi_overview, psi_growth_task, psi_history",serviceScoreRank,,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,本轮未形成可用标准字段，不能用兜底值代替
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,base_score,基础分,ota_channel,quality,,58,4.59 / 4.71 / 4.72 / 4.72 / 4.71 / 4.72,"psi_history, psi_overview","psi_overview, psi_growth_task, psi_history","baseScore, basicScore",data.0.basicScore | data.1.basicScore | data.2.basicScore | data.3.basicScore,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,course_title,推荐课程,ota_channel,quality,,29,OTA运营基础操作图解 / 订单处理快速掌握 / 一图读懂“信息优化” / 酒店财务结算操作手册 / 数据中心功能介绍 / 点评管理全流程,psi_course,psi_course,"title, courseTitle",data.0.title | data.1.title | data.2.title | data.3.title,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,course_url,课程链接,ota_channel,quality,,29,/htlUniv/SytUniversity/course/viewDetailList?seriesCourseId=2274&courseType=normal / /htlUniv/SytUniversity/course/viewDetail?courseId=895 / /htlUniv/SytUniversity/course/viewDetailList?seriesCourseId=2827&courseType=normal / /htlUniv/SytUniversity/course/viewDetail?courseId=740 / /htlUniv/SytUniversity/course/viewDetail?courseId=2562 / /htlUniv/SytUniversity/course/viewDetail?courseId=143,psi_course,psi_course,"url, targetUrl",data.0.url | data.1.url | data.2.url | data.3.url,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,date,日期,ota_channel,quality,,1102,2026-06-01 / 2026-05-31 / 2026-05-30 / 2026-05-29 / 2026-05-28 / 2026-05-27,"psi_history, psi_overview","psi_overview, psi_growth_task, psi_history, psi_course","date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",data.0.basicScoreExtList.0.startDate | data.0.basicScoreExtList.0.endDate | data.0.basicScoreExtList.1.startDate | data.0.basicScoreExtList.1.endDate,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,deduct_score,减分项,ota_channel,quality,,58,0 / 0 / 0 / 0 / 0 / 0,"psi_history, psi_overview","psi_overview, psi_growth_task, psi_history","deductScore, penaltyScore",data.0.penaltyScore | data.1.penaltyScore | data.2.penaltyScore | data.3.penaltyScore,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,hotel_id,酒店ID,ota_channel,quality,,134,6866634 / 6866634 / 6866634 / 6866634 / 6866634 / 6866634,"psi_history, psi_overview","psi_overview, psi_growth_task, psi_history, psi_course","hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",data.0.masterHotelId | data.1.masterHotelId | data.2.masterHotelId | data.3.masterHotelId,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,hotel_name,酒店名称,ota_channel,quality,,75,购买金字塔广告，即有机会抢占列表页第一位流量 / 早餐政策内容维护不完整，请及时补充 / 购买金字塔广告，即有机会抢占列表页第一位流量 / 购买金字塔广告，即有机会抢占列表页第一位流量 / 早餐政策内容维护不完整，请及时补充 / 西安空港新城天诚商务宾馆(西安咸阳国际机场店),"psi_history, psi_growth_task, psi_overview","psi_overview, psi_growth_task, psi_history, psi_course","hotelName, hotel_name, name",data.0.hotelName | data.1.hotelName | data.2.hotelName | data.3.hotelName,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,psi_score,PSI服务质量分,ota_channel,quality,,58,4.99 / 5.11 / 5.12 / 5.12 / 5.11 / 5.12,"psi_history, psi_overview","psi_overview, psi_growth_task, psi_history","psi, PSI, psiScore, qualityscore, serviceScore, totalScore",data.0.totalScore | data.1.totalScore | data.2.totalScore | data.3.totalScore,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,reward_score,奖励分,ota_channel,quality,,58,0.4 / 0.4 / 0.4 / 0.4 / 0.4 / 0.4,"psi_history, psi_overview","psi_overview, psi_growth_task, psi_history","rewardScore, bonusScore",data.0.rewardScore | data.1.rewardScore | data.2.rewardScore | data.3.rewardScore,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,task_action,行动入口,ota_channel,quality,,2,/toolcenter/cpc/pyramid / /hotelinfo/ebooking/hotelpolicy#mealPolicy,psi_growth_task,psi_growth_task,"action, targetUrl, activityUrl, url",data.0.activityUrl.url | data.1.activityUrl.url,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_psi_daily,服务质量/IM,PSI服务质量,quality_psi,task_name,提分任务,ota_channel,quality,,4,购买金字塔广告，即有机会抢占列表页第一位流量 / 马上行动 / 早餐政策内容维护不完整，请及时补充 / 马上行动,psi_growth_task,psi_growth_task,"taskName, title, name",data.0.name | data.0.activityUrl.title | data.1.name | data.1.activityUrl.title,ctrip_section_trial_tiancheng_58_quality_psi_20260602134500.json,仅代表携程OTA渠道口径
,,未采到-接口命中但无字段,暂不建表,,收益销售,热点日历,market_calendar,date,日期,ota_channel,business,,0,,,hot_calendar,"date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",,ctrip_section_trial_tiancheng_58_market_calendar_20260602134700.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-接口命中但无字段,暂不建表,,收益销售,热点日历,market_calendar,end_date,结束日期,ota_channel,business,,0,,,hot_calendar,endDate,,ctrip_section_trial_tiancheng_58_market_calendar_20260602134700.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-接口命中但无字段,暂不建表,,辅助事实,热点日历,market_calendar,hot_spot_name,热点名称,ota_channel,business,,0,,,hot_calendar,hotSpotName,,ctrip_section_trial_tiancheng_58_market_calendar_20260602134700.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-接口命中但无字段,暂不建表,,辅助事实,热点日历,market_calendar,hotel_id,酒店ID,ota_channel,business,,0,,,hot_calendar,"hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",,ctrip_section_trial_tiancheng_58_market_calendar_20260602134700.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-接口命中但无字段,暂不建表,,辅助事实,热点日历,market_calendar,hotel_name,酒店名称,ota_channel,business,,0,,,hot_calendar,"hotelName, hotel_name, name",,ctrip_section_trial_tiancheng_58_market_calendar_20260602134700.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-接口命中但无字段,暂不建表,,收益销售,热点日历,market_calendar,start_date,开始日期,ota_channel,business,,0,,,hot_calendar,startDate,,ctrip_section_trial_tiancheng_58_market_calendar_20260602134700.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,agreement_accept_rate,协议酒店接单率,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","acceptRate, orderReceivingRate",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,basis_score,基础分,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","baseScore, basicScore",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,benefit_name,权益名称,ota_channel,quality,,0,,,biztravel_bpi_benefit,"benefitName, name, title",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,benefit_status,权益状态,ota_channel,quality,,0,,,biztravel_bpi_benefit,"benefitStatus, status",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,benefit_text,权益说明,ota_channel,quality,,0,,,biztravel_bpi_benefit,"content, description, desc",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,bpi_score,BPI总分,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","bpiScore, score, totalScore",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-BPI,biztravel_bpi,business_amount,商旅营业额,ota_channel,quality,CNY,0,,,"biztravel_bpi_overview, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","amount, orderAmount, businessAmount, saleAmount",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,business_commission_rate,商旅佣金率,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","commissionRate, commission_rate",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-BPI,biztravel_bpi,business_room_nights,商旅间夜,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","roomNights, occupiedRooms, nightNum",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-BPI,biztravel_bpi,date,日期,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_benefit, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,hotel_id,酒店ID,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_benefit, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,hotel_name,酒店名称,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_benefit, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","hotelName, hotel_name, name",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,minus_score,减分,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","minusScore, deductScore",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,plus_score,加分,ota_channel,quality,,0,,,"biztravel_bpi_overview, biztravel_bpi_table, biztravel_bpi_rank, biztravel_bpi_trend","plusScore, bonusScore, rewardScore",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-BPI,biztravel_bpi,target_url,页面跳转地址,ota_channel,quality,,0,,,biztravel_bpi_benefit,"targetUrl, url",,ctrip_section_trial_tiancheng_58_biztravel_bpi_20260602134800.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,agreement_accept_rate,协议酒店接单率,ota_channel,business,,0,,,biztravel_business_report,"acceptRate, orderReceivingRate",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,announcement,公告提示,ota_channel,business,,0,,,biztravel_notice,"content, message, title",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,avg_price,平均卖价,ota_channel,business,CNY,0,,,biztravel_business_report,"averagePrice, synchronizationAveragePrice, avgPrice, adr, minPrice",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,basis_score,基础分,ota_channel,business,,0,,,biztravel_business_report,"baseScore, basicScore",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,bpi_score,BPI总分,ota_channel,business,,0,,,biztravel_business_report,"bpiScore, score, totalScore",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,business_amount,商旅营业额,ota_channel,business,CNY,0,,,biztravel_business_report,"amount, orderAmount, businessAmount, saleAmount",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,business_commission_rate,商旅佣金率,ota_channel,business,,0,,,biztravel_business_report,"commissionRate, commission_rate",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,business_room_nights,商旅间夜,ota_channel,business,,0,,,biztravel_business_report,"roomNights, occupiedRooms, nightNum",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,竞争圈,携程商旅-经营报告,biztravel_business_report,competitor_average,竞争圈平均值,ota_channel,business,,0,,,biztravel_business_report,"competitorsAverageOrderQuantity, competitorsAverageOccupiedRooms, competitorAvgNumber, competitorTensityScore",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,conversion_rate,成交/下单转化率,ota_channel,business,,0,,,biztravel_business_report,"orderConversionRate, closeRate, conversionRate, convertionRate, cvr",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,date,日期,ota_channel,business,,0,,,"biztravel_business_report, biztravel_notice","date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,hotel_id,酒店ID,ota_channel,business,,0,,,"biztravel_business_report, biztravel_notice","hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,hotel_name,酒店名称,ota_channel,business,,0,,,"biztravel_business_report, biztravel_notice","hotelName, hotel_name, name",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,minus_score,减分,ota_channel,business,,0,,,biztravel_business_report,"minusScore, deductScore",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,occupancy_rate,出租率,ota_channel,business,,0,,,biztravel_business_report,"rentalRate, occupancyRate",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,order_amount,预订销售额,ota_channel,business,CNY,0,,,biztravel_business_report,"amount, bookAmount, synchronizationBookAmount, orderAmount, saleAmount, ordamount, totalAmount, bookingAmount",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,order_count,预订订单数,ota_channel,business,,0,,,biztravel_business_report,"orderQuantity, synchronizationOrderQuantity, bookOrderNum, orderCount, orderNum, ordquantity, bookingCount",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
